Niveluri de instruire, Sexe, Macroregiuni  regiuni de dezvoltare si judete, Ani, UM: Numar persoane, Valoare
Invatamant universitar de licenta - absolventi cu diploma - si diploma de bacalaureat in alta tara, Masculin, Dolj, Anul 2016, Numar persoane, 34
Invatamant universitar de licenta - absolventi cu diploma - si diploma de bacalaureat in alta tara, Masculin, Dolj, Anul 2017, Numar persoane, 76
Invatamant universitar de licenta - absolventi cu diploma - si diploma de bacalaureat in alta tara, Masculin, Gorj, Anul 2014, Numar persoane, 1
Invatamant universitar de licenta - absolventi cu diploma - si diploma de bacalaureat in alta tara, Masculin, Gorj, Anul 2015, Numar persoane, 3
Invatamant universitar de licenta - absolventi cu diploma - si diploma de bacalaureat in alta tara, Masculin, Gorj, Anul 2016, Numar persoane, 5
Invatamant universitar de licenta - absolventi cu diploma - si diploma de bacalaureat in alta tara, Masculin, Gorj, Anul 2017, Numar persoane, 3
Invatamant universitar de licenta - absolventi cu diploma - si diploma de bacalaureat in alta tara, Masculin, Mehedinti, Anul 2014, Numar persoane, 1
Invatamant universitar de licenta - absolventi cu diploma - si diploma de bacalaureat in alta tara, Masculin, Mehedinti, Anul 2015, Numar persoane, 1
Invatamant universitar de licenta - absolventi cu diploma - si diploma de bacalaureat in alta tara, Masculin, Mehedinti, Anul 2017, Numar persoane, 2
Invatamant universitar de licenta - absolventi cu diploma - si diploma de bacalaureat in alta tara, Masculin, Valcea, Anul 2015, Numar persoane, 1
Invatamant universitar de licenta - absolventi cu diploma - si diploma de bacalaureat in alta tara, Masculin, Regiunea VEST, Anul 2014, Numar persoane, 238
Invatamant universitar de licenta - absolventi cu diploma - si diploma de bacalaureat in alta tara, Masculin, Regiunea VEST, Anul 2015, Numar persoane, 272
Invatamant universitar de licenta - absolventi cu diploma - si diploma de bacalaureat in alta tara, Masculin, Regiunea VEST, Anul 2016, Numar persoane, 464
Invatamant universitar de licenta - absolventi cu diploma - si diploma de bacalaureat in alta tara, Masculin, Regiunea VEST, Anul 2017, Numar persoane, 526
Invatamant universitar de licenta - absolventi cu diploma - si diploma de bacalaureat in alta tara, Masculin, Arad, Anul 2014, Numar persoane, 38
Invatamant universitar de licenta - absolventi cu diploma - si diploma de bacalaureat in alta tara, Masculin, Arad, Anul 2015, Numar persoane, 139
Invatamant universitar de licenta - absolventi cu diploma - si diploma de bacalaureat in alta tara, Masculin, Arad, Anul 2016, Numar persoane, 214
Invatamant universitar de licenta - absolventi cu diploma - si diploma de bacalaureat in alta tara, Masculin, Arad, Anul 2017, Numar persoane, 229
Invatamant universitar de licenta - absolventi cu diploma - si diploma de bacalaureat in alta tara, Masculin, Caras-Severin, Anul 2014, Numar persoane, 12
Invatamant universitar de licenta - absolventi cu diploma - si diploma de bacalaureat in alta tara, Masculin, Caras-Severin, Anul 2015, Numar persoane, 8
Invatamant universitar de licenta - absolventi cu diploma - si diploma de bacalaureat in alta tara, Masculin, Caras-Severin, Anul 2016, Numar persoane, 5
Invatamant universitar de licenta - absolventi cu diploma - si diploma de bacalaureat in alta tara, Masculin, Caras-Severin, Anul 2017, Numar persoane, 13
Invatamant universitar de licenta - absolventi cu diploma - si diploma de bacalaureat in alta tara, Masculin, Hunedoara, Anul 2014, Numar persoane, 20
Invatamant universitar de licenta - absolventi cu diploma - si diploma de bacalaureat in alta tara, Masculin, Hunedoara, Anul 2015, Numar persoane, 11
Invatamant universitar de licenta - absolventi cu diploma - si diploma de bacalaureat in alta tara, Masculin, Hunedoara, Anul 2016, Numar persoane, 19
Invatamant universitar de licenta - absolventi cu diploma - si diploma de bacalaureat in alta tara, Masculin, Hunedoara, Anul 2017, Numar persoane, 22
Invatamant universitar de licenta - absolventi cu diploma - si diploma de bacalaureat in alta tara, Masculin, Timis, Anul 2014, Numar persoane, 168
Invatamant universitar de licenta - absolventi cu diploma - si diploma de bacalaureat in alta tara, Masculin, Timis, Anul 2015, Numar persoane, 114
Invatamant universitar de licenta - absolventi cu diploma - si diploma de bacalaureat in alta tara, Masculin, Timis, Anul 2016, Numar persoane, 226
Invatamant universitar de licenta - absolventi cu diploma - si diploma de bacalaureat in alta tara, Masculin, Timis, Anul 2017, Numar persoane, 262
Invatamant universitar de licenta - absolventi cu diploma - si diploma de bacalaureat in alta tara, Feminin, TOTAL, Anul 2014, Numar persoane, 1619
Invatamant universitar de licenta - absolventi cu diploma - si diploma de bacalaureat in alta tara, Feminin, TOTAL, Anul 2015, Numar persoane, 1727
Invatamant universitar de licenta - absolventi cu diploma - si diploma de bacalaureat in alta tara, Feminin, TOTAL, Anul 2016, Numar persoane, 1667
Invatamant universitar de licenta - absolventi cu diploma - si diploma de bacalaureat in alta tara, Feminin, TOTAL, Anul 2017, Numar persoane, 1837
Invatamant universitar de licenta - absolventi cu diploma - si diploma de bacalaureat in alta tara, Feminin, Bihor, Anul 2014, Numar persoane, 38
Invatamant universitar de licenta - absolventi cu diploma - si diploma de bacalaureat in alta tara, Feminin, Bihor, Anul 2015, Numar persoane, 45
Invatamant universitar de licenta - absolventi cu diploma - si diploma de bacalaureat in alta tara, Feminin, Bihor, Anul 2016, Numar persoane, 29
Invatamant universitar de licenta - absolventi cu diploma - si diploma de bacalaureat in alta tara, Feminin, Bihor, Anul 2017, Numar persoane, 43
Invatamant universitar de licenta - absolventi cu diploma - si diploma de bacalaureat in alta tara, Feminin, Bistrita-Nasaud, Anul 2015, Numar persoane, 1
Invatamant universitar de licenta - absolventi cu diploma - si diploma de bacalaureat in alta tara, Feminin, Bistrita-Nasaud, Anul 2016, Numar persoane, 1
Invatamant universitar de licenta - absolventi cu diploma - si diploma de bacalaureat in alta tara, Feminin, Cluj, Anul 2014, Numar persoane, 269
Invatamant universitar de licenta - absolventi cu diploma - si diploma de bacalaureat in alta tara, Feminin, Cluj, Anul 2015, Numar persoane, 267
Invatamant universitar de licenta - absolventi cu diploma - si diploma de bacalaureat in alta tara, Feminin, Cluj, Anul 2016, Numar persoane, 273
Invatamant universitar de licenta - absolventi cu diploma - si diploma de bacalaureat in alta tara, Feminin, Cluj, Anul 2017, Numar persoane, 287
Invatamant universitar de licenta - absolventi cu diploma - si diploma de bacalaureat in alta tara, Feminin, Maramures, Anul 2014, Numar persoane, 3
Invatamant universitar de licenta - absolventi cu diploma - si diploma de bacalaureat in alta tara, Feminin, Maramures, Anul 2015, Numar persoane, 4
Invatamant universitar de licenta - absolventi cu diploma - si diploma de bacalaureat in alta tara, Feminin, Maramures, Anul 2016, Numar persoane, 8
Invatamant universitar de licenta - absolventi cu diploma - si diploma de bacalaureat in alta tara, Feminin, Maramures, Anul 2017, Numar persoane, 7
Invatamant universitar de licenta - absolventi cu diploma - si diploma de bacalaureat in alta tara, Feminin, Alba, Anul 2014, Numar persoane, 12
Invatamant universitar de licenta - absolventi cu diploma - si diploma de bacalaureat in alta tara, Feminin, Alba, Anul 2015, Numar persoane, 26
Invatamant universitar de licenta - absolventi cu diploma - si diploma de bacalaureat in alta tara, Feminin, Alba, Anul 2016, Numar persoane, 22
Invatamant universitar de licenta - absolventi cu diploma - si diploma de bacalaureat in alta tara, Feminin, Alba, Anul 2017, Numar persoane, 14
Invatamant universitar de licenta - absolventi cu diploma - si diploma de bacalaureat in alta tara, Feminin, Brasov, Anul 2014, Numar persoane, 14
Invatamant universitar de licenta - absolventi cu diploma - si diploma de bacalaureat in alta tara, Feminin, Brasov, Anul 2015, Numar persoane, 26
Invatamant universitar de licenta - absolventi cu diploma - si diploma de bacalaureat in alta tara, Feminin, Brasov, Anul 2016, Numar persoane, 24
Invatamant universitar de licenta - absolventi cu diploma - si diploma de bacalaureat in alta tara, Feminin, Brasov, Anul 2017, Numar persoane, 34
Invatamant universitar de licenta - absolventi cu diploma - si diploma de bacalaureat in alta tara, Feminin, Harghita, Anul 2015, Numar persoane, 1
Invatamant universitar de licenta - absolventi cu diploma - si diploma de bacalaureat in alta tara, Feminin, Harghita, Anul 2016, Numar persoane, 1
Invatamant universitar de licenta - absolventi cu diploma - si diploma de bacalaureat in alta tara, Feminin, Harghita, Anul 2017, Numar persoane, 2
Invatamant universitar de licenta - absolventi cu diploma - si diploma de bacalaureat in alta tara, Feminin, Mures, Anul 2014, Numar persoane, 38
Invatamant universitar de licenta - absolventi cu diploma - si diploma de bacalaureat in alta tara, Feminin, Mures, Anul 2015, Numar persoane, 38
Invatamant universitar de licenta - absolventi cu diploma - si diploma de bacalaureat in alta tara, Feminin, Mures, Anul 2016, Numar persoane, 34
Invatamant universitar de licenta - absolventi cu diploma - si diploma de bacalaureat in alta tara, Feminin, Mures, Anul 2017, Numar persoane, 44
Invatamant universitar de licenta - absolventi cu diploma - si diploma de bacalaureat in alta tara, Feminin, Sibiu, Anul 2014, Numar persoane, 20
Invatamant universitar de licenta - absolventi cu diploma - si diploma de bacalaureat in alta tara, Feminin, Sibiu, Anul 2015, Numar persoane, 38
Invatamant universitar de licenta - absolventi cu diploma - si diploma de bacalaureat in alta tara, Feminin, Sibiu, Anul 2016, Numar persoane, 21
Invatamant universitar de licenta - absolventi cu diploma - si diploma de bacalaureat in alta tara, Feminin, Sibiu, Anul 2017, Numar persoane, 22
Invatamant universitar de licenta - absolventi cu diploma - si diploma de bacalaureat in alta tara, Feminin, Bacau, Anul 2014, Numar persoane, 27
Invatamant universitar de licenta - absolventi cu diploma - si diploma de bacalaureat in alta tara, Feminin, Bacau, Anul 2015, Numar persoane, 46
Invatamant universitar de licenta - absolventi cu diploma - si diploma de bacalaureat in alta tara, Feminin, Bacau, Anul 2016, Numar persoane, 47
Invatamant universitar de licenta - absolventi cu diploma - si diploma de bacalaureat in alta tara, Feminin, Bacau, Anul 2017, Numar persoane, 36
Invatamant universitar de licenta - absolventi cu diploma - si diploma de bacalaureat in alta tara, Feminin, Iasi, Anul 2014, Numar persoane, 295
Invatamant universitar de licenta - absolventi cu diploma - si diploma de bacalaureat in alta tara, Feminin, Iasi, Anul 2015, Numar persoane, 322
Invatamant universitar de licenta - absolventi cu diploma - si diploma de bacalaureat in alta tara, Feminin, Iasi, Anul 2016, Numar persoane, 324
Invatamant universitar de licenta - absolventi cu diploma - si diploma de bacalaureat in alta tara, Feminin, Iasi, Anul 2017, Numar persoane, 368
Invatamant universitar de licenta - absolventi cu diploma - si diploma de bacalaureat in alta tara, Feminin, Neamt, Anul 2014, Numar persoane, 1
Invatamant universitar de licenta - absolventi cu diploma - si diploma de bacalaureat in alta tara, Feminin, Neamt, Anul 2015, Numar persoane, 1
Invatamant universitar de licenta - absolventi cu diploma - si diploma de bacalaureat in alta tara, Feminin, Neamt, Anul 2017, Numar persoane, 2
Invatamant universitar de licenta - absolventi cu diploma - si diploma de bacalaureat in alta tara, Feminin, Suceava, Anul 2014, Numar persoane, 32
Invatamant universitar de licenta - absolventi cu diploma - si diploma de bacalaureat in alta tara, Feminin, Suceava, Anul 2015, Numar persoane, 35
Invatamant universitar de licenta - absolventi cu diploma - si diploma de bacalaureat in alta tara, Feminin, Suceava, Anul 2016, Numar persoane, 28
Invatamant universitar de licenta - absolventi cu diploma - si diploma de bacalaureat in alta tara, Feminin, Suceava, Anul 2017, Numar persoane, 33
Invatamant universitar de licenta - absolventi cu diploma - si diploma de bacalaureat in alta tara, Feminin, Braila, Anul 2014, Numar persoane, 1
Invatamant universitar de licenta - absolventi cu diploma - si diploma de bacalaureat in alta tara, Feminin, Constanta, Anul 2014, Numar persoane, 66
Invatamant universitar de licenta - absolventi cu diploma - si diploma de bacalaureat in alta tara, Feminin, Constanta, Anul 2015, Numar persoane, 65
Invatamant universitar de licenta - absolventi cu diploma - si diploma de bacalaureat in alta tara, Feminin, Constanta, Anul 2016, Numar persoane, 120
Invatamant universitar de licenta - absolventi cu diploma - si diploma de bacalaureat in alta tara, Feminin, Constanta, Anul 2017, Numar persoane, 112
Invatamant universitar de licenta - absolventi cu diploma - si diploma de bacalaureat in alta tara, Feminin, Galati, Anul 2014, Numar persoane, 116
Invatamant universitar de licenta - absolventi cu diploma - si diploma de bacalaureat in alta tara, Feminin, Galati, Anul 2015, Numar persoane, 197
Invatamant universitar de licenta - absolventi cu diploma - si diploma de bacalaureat in alta tara, Feminin, Galati, Anul 2016, Numar persoane, 120
Invatamant universitar de licenta - absolventi cu diploma - si diploma de bacalaureat in alta tara, Feminin, Galati, Anul 2017, Numar persoane, 167
Invatamant universitar de licenta - absolventi cu diploma - si diploma de bacalaureat in alta tara, Feminin, Arges, Anul 2014, Numar persoane, 23
Invatamant universitar de licenta - absolventi cu diploma - si diploma de bacalaureat in alta tara, Feminin, Arges, Anul 2015, Numar persoane, 14
Invatamant universitar de licenta - absolventi cu diploma - si diploma de bacalaureat in alta tara, Feminin, Arges, Anul 2016, Numar persoane, 11
Invatamant universitar de licenta - absolventi cu diploma - si diploma de bacalaureat in alta tara, Feminin, Arges, Anul 2017, Numar persoane, 17
Invatamant universitar de licenta - absolventi cu diploma - si diploma de bacalaureat in alta tara, Feminin, Dambovita, Anul 2014, Numar persoane, 6
Invatamant universitar de licenta - absolventi cu diploma - si diploma de bacalaureat in alta tara, Feminin, Dambovita, Anul 2015, Numar persoane, 13
Invatamant universitar de licenta - absolventi cu diploma - si diploma de bacalaureat in alta tara, Feminin, Dambovita, Anul 2016, Numar persoane, 5
Invatamant universitar de licenta - absolventi cu diploma - si diploma de bacalaureat in alta tara, Feminin, Dambovita, Anul 2017, Numar persoane, 7
